tourney_date,tourney_name,surface,tourney_level,round,winner_name,winner_rank,loser_name,loser_rank,score,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_bpSaved,l_bpFaced,year
2021-05-03,Madrid Masters,Clay,M,R16,Matteo Berrettini,10.0,Federico Delbonis,77.0,7-6(4) 6-4,3,96.0,7.0,0.0,65.0,42.0,35.0,2.0,3.0,4.0,3.0,69.0,48.0,32.0,2.0,4.0,2021
2021-05-03,Madrid Masters,Clay,M,R16,Casper Ruud,22.0,Stefanos Tsitsipas,5.0,7-6(4) 6-4,3,93.0,4.0,1.0,68.0,51.0,41.0,0.0,0.0,5.0,3.0,62.0,39.0,32.0,0.0,1.0,2021
2021-05-03,Madrid Masters,Clay,M,R16,Alexander Bublik,44.0,Aslan Karatsev,27.0,6-4 6-3,3,74.0,14.0,9.0,72.0,47.0,37.0,7.0,8.0,1.0,5.0,49.0,26.0,19.0,4.0,7.0,2021
2021-05-03,Madrid Masters,Clay,M,R16,John Isner,39.0,Andrey Rublev,7.0,7-6(4) 3-6 7-6(4),3,125.0,29.0,3.0,116.0,78.0,63.0,1.0,3.0,0.0,4.0,87.0,56.0,49.0,0.0,0.0,2021
2021-05-03,Madrid Masters,Clay,M,R16,Dominic Thiem,4.0,Alex De Minaur,24.0,7-6(7) 6-4,3,111.0,4.0,5.0,73.0,47.0,33.0,4.0,6.0,1.0,4.0,73.0,46.0,32.0,6.0,9.0,2021
2021-05-03,Madrid Masters,Clay,M,R16,Alexander Zverev,6.0,Daniel Evans,26.0,6-3 7-6(3),3,97.0,7.0,6.0,67.0,40.0,32.0,1.0,2.0,0.0,1.0,65.0,44.0,29.0,2.0,4.0,2021
2021-05-03,Madrid Masters,Clay,M,R16,Rafael Nadal,2.0,Alexei Popyrin,76.0,6-3 6-3,3,79.0,1.0,0.0,55.0,35.0,25.0,5.0,6.0,8.0,4.0,47.0,24.0,20.0,2.0,6.0,2021
2021-05-03,Madrid Masters,Clay,M,QF,Matteo Berrettini,10.0,Cristian Garin,25.0,5-7 6-3 6-0,3,126.0,14.0,2.0,80.0,54.0,43.0,3.0,6.0,5.0,5.0,92.0,51.0,33.0,8.0,14.0,2021
2021-05-03,Madrid Masters,Clay,M,QF,Casper Ruud,22.0,Alexander Bublik,44.0,7-5 6-1,3,68.0,5.0,1.0,54.0,38.0,29.0,1.0,1.0,9.0,2.0,61.0,40.0,28.0,6.0,9.0,2021
2021-05-03,Madrid Masters,Clay,M,QF,Dominic Thiem,4.0,John Isner,39.0,3-6 6-3 6-4,3,115.0,2.0,2.0,88.0,61.0,48.0,6.0,7.0,18.0,0.0,76.0,47.0,36.0,2.0,4.0,2021
2021-05-03,Madrid Masters,Clay,M,QF,Alexander Zverev,6.0,Rafael Nadal,2.0,6-4 6-4,3,104.0,4.0,5.0,55.0,34.0,28.0,1.0,2.0,0.0,3.0,66.0,42.0,26.0,3.0,6.0,2021
2021-05-03,Madrid Masters,Clay,M,SF,Matteo Berrettini,10.0,Casper Ruud,22.0,6-4 6-4,3,81.0,5.0,1.0,49.0,34.0,31.0,0.0,0.0,1.0,2.0,62.0,34.0,24.0,1.0,3.0,2021
2021-05-03,Madrid Masters,Clay,M,SF,Alexander Zverev,6.0,Dominic Thiem,4.0,6-3 6-4,3,97.0,6.0,2.0,56.0,37.0,29.0,1.0,2.0,1.0,3.0,70.0,37.0,23.0,8.0,11.0,2021
2021-05-03,Madrid Masters,Clay,M,F,Alexander Zverev,6.0,Matteo Berrettini,10.0,6-7(8) 6-4 6-3,3,160.0,5.0,7.0,95.0,66.0,50.0,2.0,3.0,7.0,1.0,110.0,74.0,53.0,4.0,8.0,2021
2021-04-19,Belgrade,Clay,A,R32,Marco Cecchinato,94.0,Viktor Troicki,196.0,6-1 6-4,3,66.0,0.0,2.0,48.0,30.0,25.0,1.0,1.0,2.0,2.0,45.0,28.0,18.0,1.0,4.0,2021
2021-04-19,Belgrade,Clay,A,R32,Nikola Milojevic,134.0,Federico Coria,90.0,6-4 6-0,3,80.0,5.0,4.0,59.0,31.0,21.0,3.0,4.0,3.0,3.0,53.0,37.0,18.0,5.0,10.0,2021
2021-04-19,Belgrade,Clay,A,R32,Filip Krajinovic,33.0,Stefano Travaglia,63.0,7-5 5-7 6-3,3,148.0,6.0,3.0,113.0,69.0,47.0,4.0,7.0,6.0,6.0,104.0,58.0,42.0,9.0,13.0,2021
2021-04-19,Belgrade,Clay,A,R32,Federico Delbonis,84.0,Ricardas Berankis,89.0,6-4 3-6 6-1,3,131.0,7.0,1.0,85.0,58.0,41.0,5.0,7.0,1.0,0.0,85.0,52.0,33.0,7.0,11.0,2021
2021-04-19,Belgrade,Clay,A,R32,Taro Daniel,126.0,Joao Sousa,105.0,7-5 6-3,3,116.0,3.0,3.0,76.0,43.0,33.0,5.0,7.0,4.0,2.0,72.0,51.0,30.0,7.0,11.0,2021
2021-04-19,Belgrade,Clay,A,R32,John Millman,43.0,Danilo Petrovic,157.0,7-5 6-4,3,111.0,1.0,3.0,70.0,35.0,26.0,4.0,6.0,4.0,1.0,89.0,48.0,31.0,13.0,17.0,2021
2021-04-19,Belgrade,Clay,A,R32,Gianluca Mager,98.0,Laslo Djere,49.0,6-4 6-3,3,92.0,4.0,1.0,73.0,44.0,32.0,5.0,6.0,2.0,2.0,62.0,39.0,23.0,6.0,9.0,2021
2021-04-19,Belgrade,Clay,A,R32,Alexei Popyrin,79.0,Francisco Cerundolo,115.0,4-6 7-6(5) 7-6(6),3,154.0,6.0,0.0,130.0,88.0,59.0,8.0,12.0,3.0,2.0,118.0,88.0,57.0,8.0,11.0,2021
2021-04-19,Belgrade,Clay,A,R32,Aljaz Bedene,56.0,Sebastian Korda,66.0,7-5 1-6 7-6(5),3,159.0,2.0,3.0,109.0,55.0,40.0,8.0,12.0,1.0,4.0,120.0,79.0,54.0,8.0,11.0,2021
2021-04-19,Belgrade,Clay,A,R32,Miomir Kecmanovic,47.0,Facundo Bagnis,102.0,7-6(5) 7-6(4),3,126.0,2.0,0.0,76.0,54.0,35.0,7.0,10.0,5.0,3.0,92.0,60.0,38.0,6.0,9.0,2021
2021-04-19,Belgrade,Clay,A,R32,Arthur Rinderknech,129.0,Juan Ignacio Londero,97.0,6-1 7-5,3,76.0,6.0,0.0,60.0,45.0,32.0,5.0,6.0,0.0,1.0,49.0,34.0,19.0,2.0,6.0,2021
2021-04-19,Belgrade,Clay,A,R32,Soon Woo Kwon,85.0,Roberto Carballes Baena,91.0,6-3 7-5,3,97.0,5.0,1.0,64.0,36.0,26.0,4.0,6.0,3.0,2.0,68.0,49.0,31.0,3.0,7.0,2021
2021-04-19,Belgrade,Clay,A,R16,Matteo Berrettini,10.0,Marco Cecchinato,94.0,6-4 6-3,3,81.0,5.0,1.0,57.0,39.0,31.0,3.0,3.0,2.0,1.0,62.0,38.0,25.0,8.0,11.0,2021
2021-04-19,Belgrade,Clay,A,R16,Filip Krajinovic,33.0,Nikola Milojevic,134.0,6-1 6-1,3,69.0,1.0,4.0,43.0,25.0,17.0,2.0,2.0,1.0,1.0,45.0,27.0,15.0,3.0,8.0,2021
2021-04-19,Belgrade,Clay,A,R16,Federico Delbonis,84.0,Dusan Lajovic,37.0,6-3 2-6 6-4,3,141.0,2.0,3.0,102.0,68.0,40.0,5.0,11.0,0.0,3.0,87.0,64.0,35.0,4.0,10.0,2021
2021-04-19,Belgrade,Clay,A,R16,Taro Daniel,126.0,John Millman,43.0,3-6 6-2 6-3,3,132.0,4.0,0.0,82.0,46.0,34.0,1.0,2.0,3.0,2.0,80.0,55.0,34.0,4.0,7.0,2021
2021-04-19,Belgrade,Clay,A,R16,Gianluca Mager,98.0,Alexei Popyrin,79.0,7-5 6-2,3,84.0,4.0,2.0,64.0,39.0,28.0,1.0,2.0,4.0,3.0,68.0,37.0,20.0,7.0,11.0,2021
2021-04-19,Belgrade,Clay,A,R16,Aslan Karatsev,28.0,Aljaz Bedene,56.0,6-3 4-6 7-6(5),3,152.0,9.0,2.0,101.0,59.0,38.0,3.0,7.0,6.0,3.0,94.0,56.0,43.0,5.0,9.0,2021
2021-04-19,Belgrade,Clay,A,R16,Miomir Kecmanovic,47.0,Arthur Rinderknech,129.0,6-3 3-6 6-3,3,101.0,1.0,3.0,75.0,49.0,31.0,2.0,6.0,10.0,0.0,70.0,48.0,29.0,2.0,7.0,2021
2021-04-19,Belgrade,Clay,A,R16,Novak Djokovic,1.0,Soon Woo Kwon,85.0,6-1 6-3,3,68.0,2.0,2.0,39.0,27.0,22.0,0.0,1.0,3.0,3.0,56.0,28.0,15.0,3.0,8.0,2021
2021-04-19,Belgrade,Clay,A,QF,Matteo Berrettini,10.0,Filip Krajinovic,33.0,6-4 6-4,3,87.0,9.0,0.0,62.0,42.0,34.0,6.0,6.0,1.0,4.0,57.0,30.0,18.0,4.0,6.0,2021
2021-04-19,Belgrade,Clay,A,QF,Taro Daniel,126.0,Federico Delbonis,84.0,4-6 6-1 7-5,3,138.0,6.0,0.0,86.0,56.0,36.0,5.0,8.0,1.0,5.0,90.0,51.0,32.0,4.0,9.0,2021
2021-04-19,Belgrade,Clay,A,QF,Aslan Karatsev,28.0,Gianluca Mager,98.0,6-3 6-4,3,84.0,0.0,2.0,62.0,35.0,26.0,0.0,1.0,1.0,2.0,57.0,34.0,18.0,4.0,7.0,2021
2021-04-19,Belgrade,Clay,A,QF,Novak Djokovic,1.0,Miomir Kecmanovic,47.0,6-1 6-3,3,75.0,3.0,1.0,55.0,32.0,24.0,4.0,5.0,1.0,2.0,51.0,30.0,11.0,5.0,10.0,2021
2021-04-19,Belgrade,Clay,A,SF,Matteo Berrettini,10.0,Taro Daniel,126.0,6-1 6-7(5) 6-0,3,127.0,10.0,2.0,77.0,52.0,41.0,1.0,2.0,1.0,4.0,93.0,57.0,34.0,7.0,13.0,2021
2021-04-19,Belgrade,Clay,A,SF,Aslan Karatsev,28.0,Novak Djokovic,1.0,7-5 4-6 6-4,3,205.0,6.0,4.0,135.0,85.0,54.0,23.0,28.0,2.0,6.0,116.0,72.0,44.0,10.0,16.0,2021
2021-04-19,Belgrade,Clay,A,F,Matteo Berrettini,10.0,Aslan Karatsev,28.0,6-1 3-6 7-6(0),3,147.0,9.0,3.0,78.0,47.0,38.0,1.0,3.0,1.0,3.0,104.0,65.0,39.0,4.0,7.0,2021
2021-05-31,Roland Garros,Clay,G,R128,Novak Djokovic,1.0,Tennys Sandgren,66.0,6-2 6-4 6-2,5,118.0,4.0,2.0,73.0,49.0,42.0,6.0,6.0,5.0,1.0,94.0,56.0,30.0,6.0,11.0,2021
2021-05-31,Roland Garros,Clay,G,R128,Pablo Cuevas,92.0,Lucas Pouille,86.0,6-3 6-1 6-3,5,109.0,10.0,0.0,75.0,53.0,37.0,4.0,5.0,6.0,6.0,91.0,34.0,23.0,10.0,16.0,2021
